She's Out of Control;4/14/89
Cyborg;4/7/89
Dead Calm;4/7/89
The Dream Team;4/7/89
Major League;4/6/89
Leningrad Cowboys Go America;3/24/89
Troop Beverly Hills;3/22/89
Fletch Lives;3/17/89
Leviathan;3/17/89
Chances Are;3/10/89
Jacknife;3/10/89
Police Academy 6: City Under Siege;3/9/89
Dream a Little Dream;3/3/89
Lean On Me;3/3/89
Scandal;3/3/89
The Toxic Avenger Part II;2/24/89
Bill & Ted's Excellent Adventure;2/17/89
The 'Burbs;2/17/89
The Mighty Quinn;2/17/89
The Fly II;2/10/89
Lonesome Dove;2/5/89
Sleepaway Camp III: Teenage Wasteland;2/5/89
Her Alibi;2/3/89
Who's Harry Crumb?;2/3/89
The Tall Guy;2/1/89
Intruder;1/27/89
Three Fugitives;1/27/89
Amanece, que no es poco;1/17/89
DeepStar Six;1/13/89
The January Man;1/13/89
For All Mankind;1/1/89
Gleaming the Cube;1/1/89
Knick Knack;1/1/89
Red Scorpion;12/24/88
Hellbound: Hellraiser II;12/23/88
The Accidental Tourist;12/23/88
Beaches;12/21/88
Talk Radio;12/21/88
Working Girl;12/20/88
Dangerous Liaisons;12/16/88
Young Einstein;12/15/88
Dirty Rotten Scoundrels;12/14/88
My Stepmother is an Alien;12/9/88
Twins;12/9/88
Mississippi Burning;12/8/88
The Adventures of Baron Munchausen;12/7/88
Tequila Sunrise;12/2/88
The Naked Gun: From the Files of Police Squad!;12/2/88
é»‘å¤ªé™½731;12/1/88
They Live;11/23/88
Scrooged;11/22/88
High Spirits;11/18/88
Oliver & Company;11/18/88
The Land Before Time;11/18/88
A Cry in the Dark;11/11/88
Ernest Saves Christmas;11/11/88
Iron Eagle II;11/11/88
I'm Gonna Git You Sucka;11/10/88
Child's Play;11/8/88
U2: Rattle and Hum;11/4/88
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;11/3/88
Sleepaway Camp II: Unhappy Campers;10/31/88
Moonwalker;10/29/88
Spoorloos;10/27/88
Halloween 4: The Return of Michael Myers;10/21/88
Without a Clue;10/21/88
Night of the Demons;10/14/88
The Accused;10/14/88
Another Woman;10/13/88
Mystic Pizza;10/13/88
Alien Nation;10/7/88
Imagine: John Lennon;10/7/88
Punchline;10/7/88
Distant Voices, Still Lives;9/29/88
Scarecrows;9/28/88
Dead Ringers;9/23/88
Gorillas in the Mist;9/23/88
Vampire's Kiss;9/17/88
The Beast of War;9/14/88
The Lair of the White Worm;9/14/88
Cocoon: The Return;9/13/88
Drowning by Numbers;9/10/88
Earth Girls Are Easy;9/8/88
Running on Empty;9/7/88
Eight Men Out;9/2/88
Sherlock Holmes: The Hound of the Baskervilles;8/31/88
The Thin Blue Line;8/28/88
A Nightmare on Elm Street 4: The Dream Master;8/19/88
Married to the Mob;8/19/88
Mac and Me;8/12/88
The Last Temptation of Christ;8/12/88
Tucker: The Man and His Dream;8/12/88
The Blob;8/5/88
Tin Toy;8/1/88
Cocktail;7/29/88
Monkey Shines;7/29/88
Big Top Pee-wee;7/22/88
Caddyshack II;7/22/88
Bat*21;7/21/88
Midnight Run;7/20/88
A Fish Called Wanda;7/15/88
Die Hard;7/15/88
The Dead Pool;7/12/88
Arthur 2: On the Rocks;7/8/88
Phantasm II;7/8/88
License to Drive;7/6/88
Short Circuit 2;7/6/88
The New Adventures of Pippi Longstocking;7/6/88
Bird;7/1/88
Coming to America;6/28/88
Who Framed Roger Rabbit;6/21/88
Red Heat;6/17/88
The Decline of Western Civilization Part II: The Metal Years;6/17/88
The Great Outdoors;6/17/88
Waxwork;6/17/88
Bull Durham;6/15/88
Big Business;6/10/88
Poltergeist III;6/10/88
The Presidio;6/10/88
Pumpkinhead;6/9/88
Big;6/3/88
Funny Farm;6/3/88
Killer Klowns from Outer Space;5/27/88
Rambo III;5/24/88
Crocodile Dundee II;5/19/88
Friday the 13th Part VII: The New Blood;5/13/88
Maniac Cop;5/13/88
The Bourne Identity;5/8/88
Dead Heat;5/6/88
Black Eagle;5/1/88
Willow;5/1/88
Critters 2;4/29/88
Powaqqatsi;4/29/88
Two Moon Junction;4/29/88
Return of the Killer Tomatoes!;4/22/88
Colors;4/15/88
18 Again!;4/8/88
Above the Law;4/8/88
Bad Dreams;4/8/88
Fright Night Part 2;4/7/88
Bright Lights, Big City;4/1/88
The Seventh Sign;4/1/88
Biloxi Blues;3/25/88
Johnny Be Good;3/22/88
D.O.A.;3/18/88
Police Academy 5: Assignment Miami Beach;3/17/88
Stand and Deliver;3/11/88
Moving;3/4/88
Prison;3/4/88
Hollywood Chainsaw Hookers;3/1/88
Beetlejuice;2/29/88
Bloodsport;2/26/88
Vice Versa;2/25/88
Frantic;2/16/88
Hairspray;2/16/88
Action Jackson;2/12/88
School Daze;2/12/88
Shoot to Kill;2/12/88
Fei lung mang jeung;2/11/88
She's Having a Baby;2/5/88
Slugs, muerte viscosa;2/5/88
The Serpent and the Rainbow;2/5/88
La Vie est un long fleuve tranquille;2/3/88
Braddock: Missing in Action III;1/22/88
Brain Damage;1/15/88
For Keeps;1/15/88
Return of the Living Dead Part II;1/15/88
The Couch Trip;1/15/88
Blackadder's Christmas Carol;1/1/88
Hell Comes to Frogtown;1/1/88
Paperhouse;1/1/88
Peter Pan;1/1/88
Scooby-Doo and the Ghoul School;1/1/88
Scooby-Doo! and the Reluctant Werewolf;1/1/88
Empire of the Sun;12/25/87
Good Morning, Vietnam;12/23/87
*batteries not included;12/18/87
Moonstruck;12/18/87
A Muppet Family Christmas;12/16/87
Broadcast News;12/16/87
Overboard;12/16/87
Gandahar;12/11/87
Throw Momma from the Train;12/11/87
Wall Street;12/10/87
Bad Taste;12/1/87
The Secret Garden;11/30/87
Three Men and a Baby;11/27/87
Planes, Trains and Automobiles;11/26/87
Eddie Murphy Raw;11/25/87
Date With an Angel;11/20/87
Flowers in the Attic;11/20/87
Teen Wolf Too;11/20/87
Hello Mary Lou: Prom Night II;11/13/87
The Running Man;11/13/87
Cherry 2000;11/12/87
Out of Rosenheim;11/12/87
Less Than Zero;11/6/87
Steel Dawn;11/6/87
Cry Freedom;11/5/87
Scooby-Doo Meets the Boo Brothers;11/1/87
Renegade;10/30/87
No Man's Land;10/23/87
Prince of Darkness;10/23/87
Suspect;10/23/87
House of Games;10/11/87
Someone to Watch Over Me;10/9/87
Three O'Clock High;10/9/87
Like Father Like Son;10/2/87
Near Dark;10/2/87
Best Seller;9/25/87
The Belly of an Architect;9/23/87
Amazon Women on the Moon;9/18/87
Ghoulies II;9/18/87
Maurice;9/18/87
The Pick-up Artist;9/18/87
The Princess Bride;9/18/87
Baby Boom;9/17/87
The Principal;9/17/87
Fatal Attraction;9/11/87
Hope and Glory;9/3/87
The Dead;9/3/87
Barfly;9/2/87
The Fourth Protocol;8/28/87
Hamburger Hill;8/23/87
Dirty Dancing;8/21/87
Miami Connection;8/18/87
Red's Dream;8/17/87
Can't Buy Me Love;8/14/87
No Way Out;8/14/87
The Monster Squad;8/14/87
Masters of the Universe;8/7/87
Who's That Girl;8/7/87
Stakeout;8/5/87
The Lost Boys;7/31/87
La Bamba;7/24/87
Superman IV: The Quest for Peace;7/23/87
Summer School;7/22/87
Jaws: The Revenge;7/17/87
RoboCop;7/17/87
Revenge of the Nerds II: Nerds in Paradise;7/10/87
The Brave Little Toaster;7/9/87
Surf Nazis Must Die;7/3/87
Adventures in Babysitting;7/1/87
Mio min Mio;7/1/87
Innerspace;6/30/87
The Living Daylights;6/29/87
Full Metal Jacket;6/26/87
Dragnet;6/25/87
Spaceballs;6/24/87
Street Trash;6/24/87
Roxanne;6/19/87
Benji the Hunted;6/17/87
The Witches of Eastwick;6/12/87
Death Wish 4: The Crackdown;6/11/87
Predator;6/11/87
The Believers;6/9/87
Harry and the Hendersons;6/5/87
The Untouchables;6/2/87
Ernest Goes to Camp;5/22/87
Beverly Hills Cop II;5/18/87
House 2: The Second Story;5/14/87
Hot Pursuit;5/8/87
Creepshow 2;5/1/87
River's Edge;4/23/87
The Gate;4/21/87
Prick Up Your Ears;4/17/87
Project X;4/17/87
Escape from Sobibor;4/12/87
Silent Night, Deadly Night Part 2;4/10/87
The Secret of My Success;4/10/87
Police Academy 4: Citizens on Patrol;4/2/87
Beauty and the Beast;4/1/87
Blind Date;3/27/87
Hollywood Shuffle;3/20/87
Evil Dead II;3/13/87
Angel Heart;3/6/87
Lethal Weapon;3/6/87
Dolls;3/1/87
Raising Arizona;3/1/87
Some Kind of Wonderful;2/27/87
Mannequin;2/13/87
Over the Top;2/13/87
Deliria;2/8/87
Black Widow;2/6/87
Radio Days;1/30/87
The Stepfather;1/22/87
Wanted: Dead or Alive;1/16/87
Khane-ye doust kodjast?;1/1/87
My Best Friend's Birthday;1/1/87
Oci ciornie;1/1/87
September;1/1/87
Withnail & I;1/1/87
Witchboard;12/31/86
Little Shop of Horrors;12/19/86
No Mercy;12/19/86
Platoon;12/18/86
Allan Quatermain and the Lost City of Gold;12/17/86
Heartbreak Ridge;12/15/86
Class of Nuke 'Em High;12/12/86
The Golden Child;12/12/86
Â¡Three Amigos!;12/12/86
AstÃ©rix chez les Bretons;12/3/86
Gothic;11/30/86
The Big Easy;11/27/86
The Mosquito Coast;11/26/86
Star Trek IV: The Voyage Home;11/25/86
An American Tail;11/21/86
Firewalker;11/21/86
King Kong Lives;11/21/86
Hoosiers;11/14/86
Something Wild;11/7/86
Soul Man;10/24/86
Trick or Treat;10/24/86
When the Wind Blows;10/24/86
Deadly Friend;10/10/86
DÃ¨moni 2;10/9/86
Jumpin' Jack Flash;10/9/86
The Color of Money;10/7/86
Peggy Sue Got Married;10/5/86
MacskafogÃ³;10/2/86
The Mission;9/29/86
Crocodile Dundee;9/26/86
The Name of the Rose;9/24/86
Round Midnight;9/23/86
Children of a Lesser God;9/13/86
Caravaggio;8/29/86
The Texas Chainsaw Massacre 2;8/22/86
Night of the Creeps;8/21/86
Luxo Jr.;8/17/86
Armed and Dangerous;8/15/86
The Boy Who Could Fly;8/15/86
The Fly;8/15/86
Manhunter;8/14/86
Dead End Drive-In;8/13/86
One Crazy Summer;8/8/86
The Transformers: The Movie;8/8/86
Stand by Me;8/7/86
Blue Velvet;8/1/86
Friday the 13th Part VI: Jason Lives;8/1/86
Howard the Duck;8/1/86
Flight of the Navigator;7/30/86
Nothing in Common;7/29/86
Haunted Honeymoon;7/25/86
Heartburn;7/25/86
Maximum Overdrive;7/25/86
Aliens;7/18/86
Vamp;7/18/86
Club Paradise;7/11/86
About Last Night...;7/2/86
The Great Mouse Detective;7/2/86
Labyrinth;6/27/86
Psycho III;6/27/86
Running Scared;6/27/86
Ruthless People;6/26/86
Legal Eagles;6/18/86
The Karate Kid, Part II;6/18/86
Back to School;6/13/86
Mona Lisa;6/13/86
The Manhattan Project;6/13/86
Ferris Bueller's Day Off;6/11/86
Kuryer;6/6/86
Raw Deal;6/6/86
SpaceCamp;6/6/86
From Beyond;6/5/86
Big Trouble in Little China;5/30/86
Poltergeist II: The Other Side;5/23/86
Top Gun;5/16/86
Short Circuit;5/9/86
Pirates;5/8/86
No Retreat, No Surrender;5/2/86
Down by Law;5/1/86
Salvador;4/23/86
Critters;4/11/86
April Fool's Day;3/28/86
Lucas;3/28/86
Chopping Mall;3/21/86
Cobra;3/21/86
Rad;3/21/86
Police Academy 3: Back in Training;3/20/86
The Money Pit;3/15/86
Crossroads;3/14/86
Gung Ho;3/13/86
A Room with a View;3/7/86
Highlander;3/7/86
Clockwise;3/1/86
Nan bei Shao Lin;3/1/86
Pretty in Pink;2/28/86
The Hitcher;2/21/86
Nine 1/2 Weeks;2/14/86
TerrorVision;2/14/86
The Delta Force;2/14/86
Wildcats;2/14/86
F/X;2/7/86
Hannah and Her Sisters;2/7/86
Lady Jane;2/7/86
Mala Noche;2/5/86
Down and Out in Beverly Hills;1/31/86
Youngblood;1/31/86
Iron Eagle;1/17/86
The Clan of the Cave Bear;1/17/86
Troll;1/17/86
Black Moon Rising;1/10/86
Absolute Beginners;1/1/86
Captain EO;1/1/86
Invaders from Mars;1/1/86
Yuppies 2;1/1/86
The Color Purple;12/18/85
Clue: The Movie;12/13/85
Out of Africa;12/10/85
Alice in Wonderland;12/9/85
Spies Like Us;12/6/85
The Jewel of the Nile;12/4/85
Young Sherlock Holmes;12/4/85
Anne of Green Gables;12/1/85
Scout Toujours;11/27/85
Ewoks: The Battle for Endor;11/24/85
White Nights;11/22/85
Rocky IV;11/21/85
Once Bitten;11/15/85
Runaway Train;11/15/85
Transylvania 6-5000;11/8/85
North and South, Book I;11/3/85
A Nightmare on Elm Street Part 2: Freddy's Revenge;11/1/85
Death Wish 3;11/1/85
Shoah;11/1/85
To Live and Die in L.A.;11/1/85
Santa Claus: The Movie;10/29/85
Re-Animator;10/18/85
Better Off Dead...;10/11/85
Remo Williams: The Adventure Begins...;10/11/85
Silver Bullet;10/11/85
A Zed & Two Noughts;10/4/85
Jagged Edge;10/4/85
Commando;10/3/85
Invasion U.S.A.;9/27/85
The Journey of Natty Gann;9/25/85
Crimewave;9/19/85
After Hours;9/13/85
The Quiet Earth;9/8/85
My Beautiful Laundrette;9/7/85
American Ninja;8/30/85
Flesh + Blood;8/30/85
Howling II: Stirba - Werewolf Bitch;8/28/85
Teen Wolf;8/23/85
American Flyers;8/16/85
Death of a Salesman;8/16/85
Volunteers;8/16/85
Year of the Dragon;8/16/85
My Science Project;8/9/85
Summer Rental;8/9/85
Real Genius;8/7/85
Fright Night;8/2/85
Kiss of the Spider Woman;7/26/85
Pee-wee's Big Adventure;7/26/85
National Lampoonâ€™s European Vacation;7/25/85
The Black Cauldron;7/24/85
Day of the Dead;7/19/85
Legend;7/19/85
Loose Screws;7/19/85
The Man with One Red Shoe;7/18/85
Explorers;7/12/85
The Protector;7/11/85
Silverado;7/10/85
Back to the Future;7/3/85
Mad Max Beyond Thunderdome;6/29/85
Pale Rider;6/28/85
St. Elmo's Fire;6/28/85
The Emerald Forest;6/26/85
Cocoon;6/21/85
Return to Oz;6/21/85
Lifeforce;6/20/85
D.A.R.Y.L.;6/14/85
Prizzi's Honor;6/14/85
Secret Admirer;6/14/85
The Stuff;6/14/85
Perfect;6/7/85
The Goonies;6/6/85
Fletch;5/31/85
The Legend of Billie Jean;5/25/85
A View to a Kill;5/24/85
Brewster's Millions;5/22/85
Rambo: First Blood Part II;5/21/85
Mishima: A Life in Four Chapters;5/15/85
The Return of the Living Dead;5/15/85
Code of Silence;5/3/85
Gotcha!;5/3/85
Private Resort;5/3/85
Just One of the Guys;4/26/85
Cat's Eye;4/12/85
Girls Just Want to Have Fun;4/12/85
Red Sonja;4/9/85
Ladyhawke;4/3/85
Desperately Seeking Susan;3/29/85
Police Academy 2: Their First Assignment;3/28/85
The Care Bears Movie;3/23/85
Friday the 13th: A New Beginning;3/22/85
Porky's Revenge;3/22/85
The Last Dragon;3/22/85
King Solomon's Mines;3/20/85
Mask;3/8/85
Missing in Action 2: The Beginning;3/1/85
The Purple Rose of Cairo;3/1/85
The Sure Thing;3/1/85
Brazil;2/20/85
Into the Night;2/15/85
The Breakfast Club;2/15/85
Vision Quest;2/15/85
Mischief;2/8/85
Weird Science;2/8/85
Witness;2/8/85
Phenomena;1/31/85
Fandango;1/25/85
The Falcon and the Snowman;1/25/85
Breakin' 2: Electric Boogaloo;12/21/84
Johnny Dangerously;12/21/84
A Christmas Carol;12/17/84
The Adventures of AndrÃ© and Wally B.;12/17/84
A Passage to India;12/14/84
Birdy;12/14/84
Dune;12/14/84
Frankenweenie;12/14/84
Runaway;12/14/84
Starman;12/14/84
The Cotton Club;12/14/84
2010;12/6/84
City Heat;12/5/84
Beverly Hills Cop;11/30/84
The Ewok Adventure;11/25/84
Falling in Love;11/21/84
Supergirl;11/20/84
Missing in Action;11/16/84
Night of the Comet;11/16/84
Stop Making Sense;11/16/84
A Nightmare on Elm Street;11/15/84
Silent Night, Deadly Night;11/9/84
Ghoulies;11/8/84
Trancers;11/7/84
The Killing Fields;11/2/84
Amadeus;10/26/84
Body Double;10/26/84
The Terminator;10/26/84
Crimes of Passion;10/19/84
Nineteen Eighty-Four;10/10/84
The Times of Harvey Milk;10/7/84
Stranger Than Paradise;10/1/84
A Soldier's Story;9/14/84
Ninja III: The Domination;9/14/84
The Hit;9/12/84
All of Me;9/7/84
Blood Simple;9/7/84
Bolero;8/31/84
C.H.U.D.;8/31/84
Savage Streets;8/30/84
Sheena;8/17/84
Tightrope;8/17/84
Dreamscape;8/15/84
The Adventures of Buckaroo Banzai Across the 8th Dimension;8/15/84
The Woman in Red;8/15/84
Cloak & Dagger;8/10/84
Red Dawn;8/10/84
The Philadelphia Experiment;8/3/84
Cheech & Chong's The Corsican Brothers;7/27/84
Purple Rain;7/27/84
Best Defense;7/20/84
Electric Dreams;7/20/84
Revenge of the Nerds;7/20/84
The Last Starfighter;7/13/84
The Muppets Take Manhattan;7/13/84
Bachelor Party;6/29/84
Cannonball Run II;6/29/84
Conan the Destroyer;6/29/84
Rhinestone;6/22/84
The Karate Kid;6/22/84
The Pope of Greenwich Village;6/22/84
Under the Volcano;6/12/84
Beat Street;6/8/84
Top Secret!;6/8/84
Ghostbusters;6/7/84
Gremlins;6/7/84
Moscow on the Hudson;6/4/84
Places in the Heart;6/1/84
Streets of Fire;6/1/84
Star Trek III: The Search for Spock;5/31/84
Indiana Jones and the Temple of Doom;5/23/84
Paris, Texas;5/19/84
Forbrydelsens element;5/18/84
Firestarter;5/11/84
The Natural;5/11/84
Sixteen Candles;5/4/84
The Bounty;5/4/84
This Is Spinal Tap;5/4/84
The Toxic Avenger;5/1/84
Razorback;4/19/84
Friday the 13th: The Final Chapter;4/13/84
Suburbia;4/13/84
The Neverending Story;4/5/84
Greystoke: The Legend of Tarzan, Lord of the Apes;3/30/84
Romancing the Stone;3/30/84
Police Academy;3/22/84
Tank;3/16/84
The Ice Pirates;3/16/84
Children of the Corn;3/9/84
Against All Odds;3/2/84
Repo Man;2/20/84
Blame It on Rio;2/17/84
Footloose;2/17/84
Once Upon a Time in America;2/17/84
Gwendoline;2/7/84
Broadway Danny Rose;1/27/84
The Lonely Guy;1/27/84
Airwolf: The Movie;1/22/84
Hot Dog... The Movie;1/13/84
Breakin';1/10/84
BMX Bandits;12/29/83
The Keep;12/16/83
To Be or Not to Be;12/16/83
Uncommon Valor;12/16/83
Gorky Park;12/15/83
Silkwood;12/14/83
Christine;12/9/83
Scarface;12/8/83
Sudden Impact;12/8/83
Michael Jackson's Thriller;12/2/83
Terms of Endearment;11/20/83
The Day After;11/20/83
A Christmas Story;11/18/83
Amityville 3-D;11/18/83
Sleepaway Camp;11/18/83
Yentl;11/18/83
Acqua e sapone;10/27/83
All the Right Moves;10/21/83
Rumble Fish;10/21/83
The Dead Zone;10/21/83
Under Fire;10/21/83
Mickey's Christmas Carol;10/19/83
The Osterman Weekend;10/14/83
Never Say Never Again;10/7/83
Brainstorm;9/30/83
Eddie and the Cruisers;9/23/83
Educating Rita;9/21/83
The Big Chill;9/9/83
Deathstalker;9/2/83
Strange Brew;8/26/83
Metalstorm: The Destruction of Jared-Syn;8/19/83
Eddie Murphy: Delirious;8/17/83
Curse of the Pink Panther;8/12/83
Hercules;8/12/83
Smokey and the Bandit Part 3;8/12/83
Cujo;8/10/83
Risky Business;8/5/83
The Star Chamber;8/5/83
Krull;7/29/83
Private School;7/29/83
National Lampoon's Vacation;7/28/83
Class;7/22/83
Mr. Mom;7/22/83
Zelig;7/15/83
Staying Alive;7/11/83
Porky's II: The Next Day;6/24/83
Twilight Zone: The Movie;6/24/83
Yellowbeard;6/24/83
Superman III;6/17/83
The Man with Two Brains;6/10/83
Trading Places;6/7/83
Octopussy;6/5/83
Psycho II;6/3/83
WarGames;6/3/83
Return of the Jedi;5/23/83
Spacehunter: Adventures in the Forbidden Zone;5/20/83
Breathless;5/13/83
V;5/1/83
Something Wicked This Way Comes;4/29/83
The Hunger;4/29/83
Rock & Rule;4/15/83
Flashdance;4/14/83
Lone Wolf McQuade;4/14/83
Losin' It;4/8/83
Valley Girl;4/8/83
The Meaning of Life;3/31/83
Bad Boys;3/25/83
Fire and Ice;3/25/83
The Outsiders;3/25/83
Jaws 3;3/16/83
Local Hero;2/17/83
Blue Thunder;2/5/83
Videodrome;2/4/83
The House on Sorority Row;1/21/83
Never Cry Wolf;1/1/83
Two of a Kind;1/1/83
The Snowman;12/26/82
The King of Comedy;12/18/82
The Dark Crystal;12/17/82
The Year of Living Dangerously;12/17/82
Tootsie;12/16/82
Honkytonk Man;12/15/82
Airplane II: The Sequel;12/10/82
The Toy;12/10/82
Sophie's Choice;12/8/82
48 Hrs.;12/7/82
Trail of the Pink Panther;12/3/82
Gandhi;11/30/82
The Last Unicorn;11/19/82
Creepshow;11/12/82
The Slumber Party Massacre;11/12/82
Q;10/29/82
Tenebre;10/28/82
First Blood;10/22/82
Halloween III: Season of the Witch;10/22/82
The Plague Dogs;10/21/82
The Draughtsman's Contract;10/2/82
My Favorite Year;10/1/82
The Entity;9/30/82
Amityville II: The Possession;9/24/82
Mil gritos tiene la noche;8/23/82
Class of 1984;8/20/82
The Beastmaster;8/20/82
The Flight of Dragons;8/17/82
Fast Times at Ridgemont High;8/13/82
Friday the 13th Part III;8/13/82
The World According to Garp;8/13/82
Liquid Sky;8/1/82
Night Shift;7/30/82
An Officer and a Gentleman;7/28/82
The Best Little Whorehouse in Texas;7/23/82
Zapped!;7/23/82
A Midsummer Night's Sex Comedy;7/16/82
Summer Lovers;7/16/82
Pink Floyd: The Wall;7/14/82
Tron;7/9/82
White Dog;7/7/82
The Last American Virgin;6/26/82
Blade Runner;6/25/82
Megaforce;6/25/82
Monty Python Live at the Hollywood Bowl;6/25/82
The Thing;6/25/82
Annie;6/18/82
The Secret of NIMH;6/17/82
Firefox;6/13/82
Grease 2;6/11/82
Koyaanisqatsi;6/6/82
Vokzal dlya Dvoikh;6/6/82
Poltergeist;6/4/82
Rocky III;5/28/82
Dead Men Don't Wear Plaid;5/21/82
Forbidden World;5/7/82
Victor/Victoria;4/25/82
Ren zhe wu di;4/21/82
Basket Case;4/14/82
E.T. the Extra-Terrestrial;4/3/82
Cat People;4/2/82
Conan the Barbarian;4/2/82
Diner;4/2/82
Silent Rage;4/2/82
The Sword and the Sorcerer;4/1/82
Turkey Shoot;3/25/82
Oliver Twist;3/23/82
Deathtrap;3/19/82
Evil Under the Sun;3/5/82
Fitzcarraldo;3/4/82
The Man from Snowy River;3/2/82
Made in Britain;2/25/82
Death Wish 2;2/20/82
Swamp Thing;2/19/82
Missing;2/12/82
The Border;1/29/82
Shao Lin Si;1/21/82
Madman;1/1/82
Vincent;1/1/82
Reds;12/25/81
Mad Max 2;12/23/81
Taps;12/20/81
Absence of Malice;12/18/81
Ghost Story;12/18/81
Neighbors;12/18/81
Sharky's Machine;12/18/81
On Golden Pond;12/4/81
Queen - Rock Montreal;11/24/81
Ragtime;11/20/81
Porky's;11/13/81
The Prowler;11/6/81
Halloween II;10/30/81
Looker;10/30/81
Dark Night of the Scarecrow;10/24/81
Le Professionnel;10/21/81
The Evil Dead;10/15/81
My Dinner with AndrÃ©;10/11/81
Vernon, Florida;10/8/81
Galaxy of Terror;10/1/81
Southern Comfort;9/25/81
Garde Ã  vue;9/21/81
Continental Divide;9/18/81
Mommie Dearest;9/18/81
Hell Night;8/28/81
The French Lieutenant's Woman;8/28/81
An American Werewolf in London;8/21/81
Private Lessons;8/21/81
Prince of the City;8/20/81
Gallipoli;8/13/81
Heavy Metal;8/7/81
Student Bodies;8/7/81
Blow Out;7/24/81
Eye of the Needle;7/24/81
Nice Dreams;7/24/81
Wolfen;7/24/81
Arthur;7/17/81
Endless Love;7/17/81
Enter the Ninja;7/17/81
Time Bandits;7/13/81
The Fox and the Hound;7/10/81
Condorman;7/2/81
The Decline of Western Civilization;7/1/81
Dragonslayer;6/26/81
Road Games;6/26/81
The Great Muppet Caper;6/26/81
Stripes;6/25/81
For Your Eyes Only;6/23/81
The Cannonball Run;6/19/81
Victory;6/17/81
History of the World: Part I;6/12/81
Raiders of the Lost Ark;6/12/81
Dead & Buried;5/29/81
Death Hunt;5/22/81
Escape from New York;5/22/81
Outland;5/22/81
Chariots of Fire;5/15/81
Happy Birthday to Me;5/15/81
The Burning;5/8/81
Friday the 13th Part 2;5/1/81
Bloody Birthday;4/28/81
Cannibal Ferox;4/24/81
Ms .45;4/24/81
Gregory's Girl;4/23/81
Caveman;4/17/81
Lion of the Desert;4/17/81
Excalibur;4/10/81
The Howling;4/3/81
Thief;3/27/81
Omen III: The Final Conflict;3/20/81
The Postman Always Rings Twice;3/20/81
Cutter's Way;3/19/81
Nighthawks;3/17/81
Clash of the Titans;3/15/81
The Funhouse;3/13/81
American Pop;2/13/81
My Bloody Valentine;2/11/81
The Hitch Hikers Guide to the Galaxy;2/9/81
The Incredible Shrinking Woman;1/30/81
Piranha Part Two: The Spawning;1/1/81
Maniac;12/26/80
Altered States;12/25/80
Seems Like Old Times;12/19/80
Nine to Five;12/18/80
Any Which Way You Can;12/17/80
The Dogs of War;12/17/80
Popeye;12/12/80
Stir Crazy;12/12/80
Superman II;12/4/80
Little Lord Fauntleroy;11/25/80
Heaven's Gate;11/19/80
Raging Bull;11/14/80
Shogun Assassin;11/11/80
The Long Good Friday;11/1/80
Private Benjamin;10/6/80
The Elephant Man;10/3/80
Somewhere in Time;10/2/80
Gloria;10/1/80
Hopscotch;9/26/80
Stardust Memories;9/26/80
Cruising;9/23/80
Ordinary People;9/19/80
